Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,label
15.0,1676.94,-1.163,-0.000693525111214474,4.322265625,47.85333333333333,0.06666666666666667,116.66666666666666,1.0126666666666664,0.4666666666666667,1
13.0,1384.46,-2.009,-0.0014511072909293152,3.6875,64.64615384615385,0.0,90.0,2.1492307692307695,0.38461538461538464,1
8.0,1062.23,1.99,0.0018734172448528095,10.6796875,29.225,0.125,36.25,4.77,0.25,1
15.0,1485.61,0.99,0.0006663929295037056,10.7421875,6.493333333333334,0.0,78.66666666666666,1.8186666666666669,0.4666666666666667,0
22.0,2379.64,-0.011,-4.622547948429174e-06,6.875,50.07272727272728,0.09090909090909091,106.81818181818183,1.6600000000000001,0.5,1
11.0,1262.62,2.989,0.0023672997418067196,13.55859375,102.96363636363637,0.0,61.81818181818183,1.2336363636363634,0.5454545454545454,1
15.0,1504.74,3.031,0.002014301474008799,13.55859375,3.9066666666666685,0.0,97.33333333333333,1.0133333333333334,0.4,1
8.0,903.9399999999999,-3.008,-0.0033276544903422796,3.54296875,64.15,0.0,97.5,2.6174999999999997,0.25,0
16.0,1467.6399999999999,-0.01,-6.813660025619362e-06,6.8125,43.56875000000001,0.0,104.375,0.45125000000000004,0.5,0
15.0,1438.66,1.877,0.0013046863053118873,10.75390625,9.600000000000001,0.06666666666666667,58.666666666666664,0.10400000000000001,0.4666666666666667,0
15.0,1499.79,1.989,0.0013261856659932392,11.400390625,43.239999999999995,0.0,98.0,0.716666666666667,0.5333333333333333,0
15.0,1507.76,1.835,0.0012170371942484214,10.04296875,42.82666666666667,0.06666666666666667,84.66666666666666,0.07733333333333317,0.4666666666666667,1
15.0,1724.98,-2.009,-0.0011646511843615578,3.93017578125,-2.606666666666666,0.06666666666666667,110.66666666666667,1.222,0.4666666666666667,0
14.0,1707.94,3.026,0.001771725002049252,10.4248046875,81.78571428571429,0.21428571428571427,48.57142857142857,1.7542857142857144,0.2857142857142857,1
15.0,1772.93,3.03,0.0017090353257037784,11.8134765625,82.86666666666667,0.13333333333333333,32.666666666666664,4.1513333333333335,0.2,0
15.0,1533.82,-0.124,-8.08439060645969e-05,7.076171875,47.75333333333333,0.06666666666666667,116.66666666666667,-1.0139999999999998,0.5333333333333333,0
15.0,1443.57,-1.01,-0.0006996543291977528,3.7099609375,6.493333333333336,0.0,118.0,0.6826666666666668,0.6,0
8.0,807.92,0.836,0.0010347559164273692,8.759765625,-28.8875,0.125,61.25,-0.08500000000000024,0.625,0
15.0,1662.98,1.99,0.0011966469831266762,12.1005859375,97.47999999999999,0.06666666666666667,136.66666666666666,0.7566666666666669,0.4666666666666667,1
15.0,1687.96,5.027,0.002978151141022299,11.86083984375,6.873333333333332,0.13333333333333333,72.0,2.478,0.4,0
15.0,1606.74,0.028,1.7426590487571107e-05,7.640625,34.86666666666666,0.2,46.0,0.38399999999999984,0.4,0
15.0,1459.66,-0.164,-0.00011235493197045887,6.125,33.993333333333325,0.0,52.0,0.5166666666666667,0.4,0
15.0,1734.95,1.073,0.0006184616271362286,10.013671875,50.03333333333333,0.06666666666666667,46.0,2.5446666666666666,0.3333333333333333,1
16.0,1741.09,2.988,0.0017161663096106462,10.94580078125,-6.54375,0.0,133.75,1.5843750000000005,0.4375,1
15.0,1205.2,0.99,0.000821440424825755,12.25,-2.5133333333333328,0.0,32.666666666666664,0.7946666666666666,0.2,0
10.0,1138.37,2.989,0.00262568409216687,11.572265625,12.85,0.0,97.0,2.5530000000000004,0.3,1
15.0,1752.94,1.032,0.0005887252273323674,10.7421875,-2.893333333333331,0.13333333333333333,78.0,1.5593333333333335,0.26666666666666666,1
33.0,3155.47,-1.01,-0.00032007910073618195,3.9296875,48.17878787878788,0.0,80.0,0.632121212121212,0.3939393939393939,1
13.0,1487.71,2.989,0.002009128123088505,11.572265625,60.44615384615385,0.07692307692307693,67.6923076923077,2.6199999999999997,0.46153846153846156,1
20.0,2193.46,-4.009,-0.0018277059987417141,3.47021484375,33.38000000000001,0.0,141.0,1.3204999999999996,0.4,0
15.0,1492.6399999999999,-0.014,-9.379354700396614e-06,6.5,63.493333333333325,0.13333333333333333,33.33333333333333,0.3806666666666667,0.4666666666666667,1
20.0,1911.09,0.989,0.0005175057166329163,9.83984375,18.734999999999996,0.0,63.5,1.442,0.3,1
15.0,1508.73,1.031,0.0006833562002478905,12.25,0.8333333333333345,0.06666666666666667,110.66666666666666,-0.6679999999999999,0.4666666666666667,1
17.0,2036.1399999999999,2.03,0.000996984490260984,10.40966796875,40.011764705882364,0.11764705882352941,17.058823529411764,5.325882352941177,0.11764705882352941,0
20.0,2151.33,-0.012,-5.577944806236142e-06,6.8125,30.885000000000005,0.15,20.0,1.7294999999999998,0.25,1
15.0,1557.82,-1.012,-0.0006496257590735772,3.7099609375,32.55333333333333,0.06666666666666667,110.66666666666667,-0.31599999999999984,0.4,1
10.0,992.1899999999999,3.031,0.003054858444451164,13.55859375,-2.37,0.0,108.0,0.799,0.6,0
15.0,1399.48,0.99,0.0007074056077971818,12.25,-30.28666666666667,0.0,64.66666666666666,1.2226666666666666,0.2,1
20.0,2349.52,-1.008,-0.00042902380060608127,4.73388671875,45.06,0.05,68.5,4.572000000000001,0.35,1
15.0,1554.71,-1.01,-0.0006496388393977012,3.9296875,88.85999999999999,0.0,110.66666666666666,1.0393333333333337,0.4,0
15.0,1785.02,-0.009,-5.0419603141701494e-06,7.03125,36.83333333333333,0.0,117.33333333333333,3.716666666666667,0.4,0
12.0,1347.52,-0.01,-7.421040132985039e-06,6.8125,25.21666666666667,0.08333333333333333,97.5,1.6925000000000001,0.3333333333333333,1
13.0,1411.7,2.985,0.0021144719132960258,10.4248046875,60.476923076923086,0.15384615384615385,127.6923076923077,-0.3976923076923079,0.5384615384615384,0
15.0,1710.1399999999999,1.989,0.0011630626732314314,10.421875,44.86666666666666,0.0,149.33333333333331,0.4600000000000001,0.5333333333333333,1
24.0,2968.29,1.026,0.0003456535581092144,9.35888671875,53.53750000000001,0.16666666666666666,68.74999999999999,3.0537499999999995,0.2916666666666667,0
15.0,1505.6,0.99,0.0006575451647183847,10.7421875,-9.853333333333332,0.06666666666666667,58.666666666666664,1.9306666666666665,0.26666666666666666,1
10.0,1148.37,1.032,0.0008986650643956217,10.7421875,-1.3699999999999992,0.0,185.0,1.028,0.5,0
20.0,2109.44,1.032,0.0004892293689320389,10.58203125,38.565000000000005,0.0,107.5,1.2955,0.4,0
15.0,1529.65,-3.009,-0.0019671166606740104,3.4248046875,15.226666666666668,0.0,116.66666666666667,1.0479999999999998,0.4,1
15.0,1663.84,0.99,0.0005950091354937975,9.83984375,24.32666666666667,0.13333333333333333,32.666666666666664,2.078,0.26666666666666666,0
15.0,1521.82,2.989,0.0019640956223469265,11.572265625,35.8,0.0,110.66666666666666,0.9486666666666667,0.4,1
15.0,1857.1,0.982,0.0005287814334176943,9.29833984375,4.413333333333332,0.3333333333333333,32.666666666666664,1.0893333333333335,0.26666666666666666,0
15.0,1689.0,2.99,0.0017702782711663707,12.39990234375,56.08,0.06666666666666667,72.0,2.3446666666666665,0.4666666666666667,0
15.0,1675.85,0.074,4.41566966017245e-05,7.8671875,38.21333333333334,0.0,104.0,2.1533333333333338,0.3333333333333333,0
15.0,1618.76,-1.009,-0.000623316612715906,4.322265625,6.493333333333336,0.06666666666666667,91.33333333333333,1.973333333333333,0.4,1
15.0,1770.94,-0.97,-0.0005477317131015167,5.173828125,-5.033333333333332,0.26666666666666666,58.666666666666664,0.706,0.4666666666666667,0
10.0,1125.37,1.989,0.0017674187156224179,10.708984375,9.400000000000002,0.1,107.0,-0.01700000000000008,0.4,1
8.0,675.6999999999999,-0.01,-1.4799467219180112e-05,6.5,-1.8625000000000003,0.0,73.75,0.6375,0.375,1
9.0,914.02,-0.01,-1.0940679635018928e-05,6.75,64.71111111111112,0.0,97.77777777777777,0.6377777777777776,0.4444444444444444,0
15.0,1672.93,0.99,0.000591776105395922,9.833984375,14.593333333333334,0.0,104.0,2.2293333333333334,0.3333333333333333,0
15.0,1628.71,-0.928,-0.0005697760804563121,6.0537109375,20.38,0.13333333333333333,46.0,1.5553333333333332,0.3333333333333333,0
15.0,1515.91,-0.01,-6.596697693134816e-06,6.5,-6.346666666666666,0.06666666666666667,194.66666666666663,-2.5293333333333337,0.8666666666666667,0
15.0,1546.8799999999999,0.99,0.000639997931319818,12.25,58.64666666666666,0.06666666666666667,130.0,-1.2426666666666664,0.6666666666666666,1
15.0,1963.26,4.032,0.002053726964334831,12.5751953125,127.48666666666665,0.13333333333333333,91.33333333333333,3.948666666666667,0.3333333333333333,0
15.0,1595.8899999999999,0.99,0.0006203435073845942,10.7421875,12.153333333333336,0.06666666666666667,143.33333333333331,-0.24266666666666667,0.5333333333333333,0
15.0,1513.91,0.99,0.000653935835023218,12.25,9.333333333333332,0.06666666666666667,220.66666666666663,-2.8213333333333335,0.8666666666666667,0
15.0,1722.97,0.988,0.0005734284404255443,9.64453125,87.60666666666665,0.06666666666666667,72.0,2.7920000000000003,0.4,1
15.0,1439.62,0.99,0.0006876814714994235,12.25,71.48666666666666,0.0,52.0,0.474,0.2,0
18.0,1983.2,1.99,0.0010034288019362646,11.80078125,3.122222222222222,0.0,91.66666666666667,3.305,0.3888888888888889,0
15.0,1619.85,1.029,0.0006352440040744514,9.740234375,61.97333333333333,0.13333333333333333,72.0,0.07599999999999994,0.4666666666666667,1
20.0,2043.51,1.988,0.000972835953824547,11.14453125,17.31,0.1,180.5,-1.7055,0.55,0
8.0,910.0799999999999,2.99,0.003285425457102673,13.70703125,159.35,0.0,72.5,3.46625,0.25,0
20.0,2049.39,0.989,0.00048258262214610206,9.833984375,-26.755000000000003,0.0,131.5,1.0295,0.5,0
15.0,1592.72,2.029,0.001273921342106585,10.458984375,9.979999999999999,0.13333333333333333,13.333333333333334,1.622,0.2,1
24.0,2882.47,5.373,0.0018640263385221703,10.98486328125,48.99583333333334,0.08333333333333333,48.749999999999986,2.9249999999999994,0.3333333333333333,0
8.0,789.84,-1.01,-0.0012787399979742732,3.9296875,-12.475000000000001,0.0,97.5,1.22375,0.375,0
15.0,1714.93,0.032,1.865965374680016e-05,7.7109375,19.126666666666665,0.13333333333333333,98.0,0.44466666666666654,0.4666666666666667,1
20.0,2259.55,-3.011,-0.001332566218937399,3.85400390625,-7.684999999999999,0.05,102.0,1.9004999999999996,0.4,1
10.0,1059.18,-1.01,-0.000953567854377915,4.0107421875,9.0,0.0,137.0,1.6730000000000005,0.5,0
15.0,1488.65,0.99,0.0006650320760420514,10.7421875,16.513333333333335,0.06666666666666667,78.66666666666666,0.8346666666666667,0.6,1
10.0,1039.15,0.032,3.079439926863302e-05,7.7109375,-21.06,0.0,126.0,0.8009999999999999,0.4,0
20.0,2058.31,2.031,0.0009867318333973017,11.400390625,5.9300000000000015,0.1,78.5,0.7834999999999999,0.45,1
15.0,1683.96,1.99,0.0011817382835696809,13.55078125,75.76666666666668,0.2,78.0,-0.2073333333333334,0.4,1
15.0,1681.8899999999999,-1.01,-0.0006005148969314283,3.9296875,-7.633333333333333,0.2,97.33333333333333,0.1173333333333332,0.4666666666666667,1
16.0,1701.8799999999999,-1.012,-0.0005946365196136038,4.0107421875,30.950625000000002,0.1875,91.875,0.45249999999999996,0.625,0
20.0,2147.55,0.528,0.0002458615631766431,7.8203125,57.255,0.0,102.5,1.0605,0.55,0
13.0,1425.6399999999999,-0.01,-7.014393535534918e-06,6.8125,38.861538461538466,0.0,142.30769230769232,1.4153846153846152,0.38461538461538464,0
15.0,1424.48,-1.01,-0.0007090306638211838,3.7099609375,72.89333333333335,0.0,32.666666666666664,1.828,0.2,0
20.0,1793.02,1.835,0.0010234130126825134,10.04296875,32.11000000000001,0.0,88.0,0.0829999999999997,0.4,1
11.0,1222.51,0.99,0.0008098093267130739,10.7421875,70.34545454545454,0.0,115.45454545454545,0.6627272727272728,0.45454545454545453,1
20.0,2060.16,0.03,1.4561975768872322e-05,7.671875,41.370000000000005,0.15,34.5,1.278,0.35,1
10.0,1068.28,3.989,0.003734039764855656,13.56640625,-4.129999999999999,0.0,68.0,2.439,0.2,1
8.0,944.99,-2.009,-0.002125948422734632,3.81640625,80.975,0.0,110.0,4.53,0.375,0
8.0,920.98,0.03,3.257399726378423e-05,7.671875,-11.287500000000001,0.25,36.25,1.27,0.25,1
8.0,1125.36,4.836,0.0042972915333759866,12.5751953125,190.675,0.125,0.0,7.00875,0.125,1
15.0,1744.03,1.03,0.000590586171109442,9.7314453125,-0.41999999999999815,0.06666666666666667,117.33333333333333,1.7993333333333326,0.5333333333333333,1
15.0,1413.78,0.99,0.000700250392564614,12.25,9.333333333333332,0.0,182.66666666666666,-2.3333333333333335,0.8666666666666667,0
15.0,1648.84,-0.012,-7.277843817471678e-06,6.75,27.526666666666664,0.2,45.33333333333333,0.408,0.4,0
12.0,1209.32,0.99,0.0008186418813878874,10.7421875,28.71666666666667,0.0,64.99999999999999,2.2358333333333333,0.16666666666666666,1
10.0,897.12,1.989,0.0022170947030497592,12.84375,12.85,0.0,166.0,-1.968,0.7,1
15.0,1786.91,-0.009,-5.036627474243246e-06,7.0,16.513333333333335,0.06666666666666667,39.33333333333333,4.963333333333333,0.3333333333333333,0
15.0,1667.76,-2.009,-0.0012046097759869526,3.6875,89.60666666666668,0.06666666666666667,39.333333333333336,2.4326666666666665,0.3333333333333333,1
15.0,1854.09,2.03,0.0010948767319817268,10.98046875,32.47333333333333,0.13333333333333333,84.66666666666666,2.4873333333333334,0.4,1
8.0,954.12,1.877,0.0019672577872804258,10.75390625,8.000000000000004,0.125,36.25,1.695,0.25,1
13.0,1392.56,-0.012,-8.617222956281955e-06,6.625,-8.861538461538462,0.07692307692307693,126.92307692307692,1.1261538461538465,0.46153846153846156,0
9.0,970.09,0.99,0.0010205238689193785,10.7421875,-8.922222222222224,0.0,107.77777777777777,2.1144444444444446,0.3333333333333333,0
15.0,1749.77,-0.926,-0.0005292124107739875,6.0712890625,-14.279999999999996,0.0,6.666666666666667,5.927333333333333,0.06666666666666667,1
15.0,1629.83,1.99,0.0012209862378284853,11.400390625,53.72,0.06666666666666667,72.0,2.0286666666666666,0.5333333333333333,1
19.0,2138.39,-1.01,-0.0004723179588381914,4.0107421875,-2.473684210526313,0.10526315789473684,92.10526315789473,1.358947368421053,0.42105263157894735,1
20.0,2438.71,2.027,0.0008311771387331827,9.97607421875,2.0050000000000003,0.2,29.5,2.5185,0.2,1
15.0,1625.95,-1.012,-0.000622405363018543,3.7099609375,40.11333333333333,0.06666666666666667,188.0,-1.1666666666666667,0.6,0
13.0,1346.67,0.99,0.0007351466951814476,10.7421875,26.530769230769238,0.0,187.69230769230768,-0.7353846153846157,0.6153846153846154,0
15.0,1556.82,2.99,0.0019205816985907172,12.39990234375,16.513333333333335,0.06666666666666667,104.66666666666666,1.5853333333333335,0.6,1
8.0,806.9399999999999,1.836,0.00227526210127147,10.75390625,126.47500000000001,0.0,85.0,1.7424999999999997,0.375,1
15.0,1499.6399999999999,-1.276,-0.0008508708756768292,5.03125,-16.13333333333333,0.0,58.666666666666664,1.3219999999999998,0.4,1
20.0,2324.47,-2.009,-0.0008642830408652295,3.81640625,29.03,0.2,49.0,2.004,0.3,1
15.0,1659.8799999999999,1.836,0.001106104055714871,10.50390625,47.519999999999996,0.06666666666666667,78.66666666666667,2.9313333333333333,0.4666666666666667,0
20.0,2267.6,1.988,0.0008766978303051684,10.8828125,33.64,0.05,97.5,2.444,0.35,0
8.0,715.76,-1.009,-0.00140969039901643,4.150390625,8.75,0.0,86.25,0.17499999999999988,0.625,1
15.0,1666.99,1.99,0.0011937684089286678,11.220703125,50.00666666666667,0.0,90.66666666666666,2.0186666666666673,0.4666666666666667,1
13.0,1369.62,0.99,0.0007228282297279538,10.013671875,17.51538461538462,0.0,135.3846153846154,0.883846153846154,0.5384615384615384,0
15.0,1377.68,0.682,0.0004950351315254632,8.0966796875,9.333333333333332,0.0,136.66666666666669,-1.6106666666666667,0.7333333333333333,1
8.0,773.79,-2.009,-0.0025963116607865184,3.6875,8.75,0.0,86.25,1.3824999999999998,0.625,1
36.0,3640.87,-0.01,-2.746596280559317e-06,6.75,33.41388888888888,0.05555555555555555,81.38888888888889,1.8211111111111111,0.2777777777777778,1
16.0,1739.94,0.032,1.8391438785245467e-05,7.703125,48.7125,0.0,115.625,1.626875,0.3125,1
15.0,1500.7,-0.166,-0.0001106150463117212,5.90625,41.82666666666666,0.06666666666666667,78.0,0.12733333333333335,0.4666666666666667,1
8.0,1062.23,1.99,0.0018734172448528095,10.6796875,29.225,0.125,36.25,4.7700000000000005,0.25,1
13.0,1413.67,0.032,2.263611733997326e-05,7.7109375,17.51538461538462,0.15384615384615385,127.6923076923077,-1.1746153846153846,0.6923076923076923,0
19.0,2162.59,1.991,0.0009206553253275008,11.6259765625,75.43684210526314,0.0,164.21052631578945,1.9484210526315788,0.5789473684210527,0
15.0,1699.79,-0.012,-7.059695609457639e-06,6.8125,23.200000000000003,0.13333333333333333,39.333333333333336,2.9593333333333334,0.26666666666666666,1
8.0,960.05,1.029,0.0010718191760845789,9.740234375,59.300000000000004,0.25,25.0,1.1600000000000001,0.375,1
15.0,1890.2,3.031,0.001603534017564279,13.70703125,75.22666666666667,0.2,52.0,1.7040000000000002,0.2,1
15.0,1525.68,1.99,0.0013043364270358135,11.80078125,22.28,0.0,78.0,3.1573333333333333,0.3333333333333333,0
20.0,2039.26,-0.01,-4.9037395918127166e-06,6.8125,56.60000000000001,0.05,73.0,1.0035,0.2,0
8.0,774.87,1.99,0.0025681727257475446,13.55078125,-1.8625000000000003,0.0,73.75,1.7475,0.375,0
20.0,2036.5,2.99,0.0014682052541124479,13.70703125,34.095000000000006,0.05,136.5,-0.6630000000000001,0.55,1
11.0,1238.4,1.03,0.0008317183462532299,9.7353515625,11.227272727272728,0.09090909090909091,88.18181818181819,1.6272727272727272,0.2727272727272727,1
8.0,903.09,0.99,0.0010962362555227054,10.7421875,12.787500000000001,0.125,146.25,0.26499999999999996,0.625,0
15.0,1661.98,1.032,0.0006209461004344216,10.58203125,42.76,0.0,123.33333333333333,1.4106666666666667,0.5333333333333333,0
18.0,1968.27,1.031,0.0005238102496100636,9.83984375,39.69444444444445,0.0,124.44444444444444,1.2550000000000001,0.3333333333333333,1
10.0,1096.29,0.99,0.0009030457269518103,10.013671875,31.180000000000003,0.0,117.0,1.9369999999999994,0.4,1
20.0,2154.58,1.988,0.0009226856278253767,11.14453125,11.815000000000001,0.15,102.0,-0.591,0.55,0
20.0,2362.57,0.99,0.0004190352031897467,9.8232421875,26.915,0.05,44.0,4.7675,0.2,1
10.0,1155.23,1.031,0.0008924629727413588,12.25,8.970000000000002,0.2,0.0,1.7659999999999996,0.1,1
15.0,1536.81,-0.164,-0.00010671455807809685,6.203125,112.79333333333332,0.06666666666666667,58.666666666666664,0.21933333333333335,0.3333333333333333,0
24.0,2509.74,-1.011,-0.00040283057209113295,4.43505859375,38.37083333333335,0.041666666666666664,85.41666666666666,1.9433333333333334,0.375,0
32.0,3504.94,2.99,0.0008530816504704788,12.39990234375,35.2625,0.15625,49.375,1.4849999999999999,0.46875,1
15.0,1573.66,-2.011,-0.0012779126367830408,3.537109375,16.513333333333335,0.13333333333333333,78.66666666666667,1.084666666666667,0.4666666666666667,0
30.0,3246.88,6.988,0.002152219977332085,12.443359375,30.21333333333333,0.06666666666666667,87.66666666666666,1.5593333333333332,0.43333333333333335,1
20.0,2141.45,2.031,0.0009484227976371152,13.55078125,70.18,0.0,107.0,1.1895,0.4,0
15.0,1731.05,-0.012,-6.932208775020942e-06,6.8125,23.07333333333333,0.13333333333333333,142.66666666666669,0.09933333333333329,0.5333333333333333,1
15.0,1624.8899999999999,1.991,0.0012253137135436862,11.80078125,57.93333333333334,0.0,123.33333333333333,2.2333333333333334,0.5333333333333333,0
20.0,2345.67,1.03,0.00043910695025301937,9.7353515625,23.94,0.2,83.0,0.665,0.4,1
15.0,1840.15,4.99,0.002711735456348667,12.69970703125,85.70666666666666,0.06666666666666667,91.33333333333333,4.382666666666666,0.4,0
15.0,1168.16,0.836,0.0007156553896726475,8.759765625,80.48666666666668,0.0,13.333333333333334,0.8180000000000002,0.2,1
7.0,744.9499999999999,-0.01,-1.34237197127324e-05,6.75,26.2,0.0,181.42857142857142,-1.8642857142857143,0.7142857142857143,0
21.0,2236.54,0.03,1.3413576327720497e-05,7.671875,29.85714285714286,0.047619047619047616,134.76190476190476,0.1771428571428569,0.47619047619047616,1
16.0,1813.1,1.029,0.0005675362638574816,9.650390625,16.20625,0.0625,91.25,0.97,0.3125,1
15.0,1778.0,-0.165,-9.280089988751407e-05,6.28125,44.01333333333333,0.26666666666666666,58.666666666666664,0.7699999999999997,0.4,0
15.0,1521.66,-0.009,-5.914593273135916e-06,6.9375,43.239999999999995,0.0,52.66666666666667,2.038,0.4,1
10.0,1158.31,-0.01,-8.633267432725264e-06,6.9375,82.97,0.0,117.0,3.052,0.4,0
7.0,876.87,-2.009,-0.0022911035843397537,3.93017578125,25.314285714285717,0.14285714285714285,0.0,4.7628571428571425,0.0,1
15.0,1686.84,1.991,0.001180313485570653,11.80078125,84.62666666666667,0.0,65.33333333333333,4.368666666666667,0.26666666666666666,0
10.0,1207.35,1.988,0.001646581355862012,10.98046875,39.03,0.1,78.0,3.943,0.2,0
15.0,1503.53,-2.013,-0.0013388492414517835,3.6875,22.880000000000003,0.13333333333333333,46.0,1.2,0.3333333333333333,0
13.0,1531.6,0.03,1.9587359623922696e-05,7.671875,-31.346153846153847,0.23076923076923078,7.6923076923076925,1.6469230769230767,0.07692307692307693,1
13.0,1433.53,-1.009,-0.0007038569126561704,4.150390625,64.06153846153846,0.15384615384615385,60.769230769230774,0.9946153846153846,0.46153846153846156,1
15.0,1415.56,0.99,0.0006993698606911753,10.7421875,39.02,0.06666666666666667,78.66666666666666,0.3026666666666666,0.4666666666666667,0
24.0,2425.62,-0.968,-0.00039907322663896243,5.3046875,32.27083333333333,0.0,93.74999999999997,1.4000000000000001,0.375,1
22.0,2506.77,-1.01,-0.00040290892263749765,4.60791015625,39.763636363636365,0.045454545454545456,75.45454545454545,2.5668181818181814,0.2727272727272727,0
20.0,2337.75,1.073,0.00045898834349267453,12.25,14.335,0.15,121.5,-0.6810000000000003,0.5,1
15.0,1519.71,-0.01,-6.580202801850353e-06,6.8125,0.16666666666666785,0.06666666666666667,104.0,0.4853333333333334,0.4,1
20.0,2025.47,0.99,0.0004887754447115978,12.25,12.85,0.05,156.0,-1.6765,0.6,0
15.0,1597.82,-0.01,-6.2585272433690905e-06,6.875,-12.006666666666664,0.0,142.66666666666669,0.8573333333333331,0.4666666666666667,0
21.0,2264.5099999999998,3.986,0.0017602041942848567,11.65625,40.17142857142857,0.09523809523809523,46.666666666666664,2.979999999999999,0.23809523809523808,0
20.0,2151.43,0.987,0.0004587646356144518,9.5185546875,52.82,0.1,102.5,1.1480000000000001,0.4,0
20.0,2084.52,4.988,0.002392877017250974,13.57421875,15.45,0.05,107.0,0.6134999999999999,0.45,1
15.0,1786.91,-1.009,-0.0005646619023901595,4.31689453125,17.14666666666667,0.0,84.66666666666667,4.6066666666666665,0.26666666666666666,1
15.0,1904.06,-0.008,-4.2015482705376934e-06,7.0625,99.21333333333332,0.13333333333333333,39.333333333333336,4.552666666666667,0.26666666666666666,0
9.0,954.99,-0.01,-1.0471313835746972e-05,6.6875,12.47777777777778,0.0,22.22222222222222,4.1866666666666665,0.2222222222222222,0
16.0,1708.84,1.029,0.0006021628707193183,9.650390625,43.925,0.1875,43.125,1.173125,0.4375,1
16.0,1863.29,3.99,0.002141373591872441,12.5751953125,125.52499999999998,0.0,121.875,2.634375,0.4375,0
12.0,1315.4,0.99,0.0007526227763417972,10.7421875,-30.849999999999998,0.08333333333333333,64.99999999999999,2.595,0.16666666666666666,1
15.0,1574.83,-1.012,-0.0006426090435158081,3.9296875,11.9,0.13333333333333333,156.66666666666666,-1.358666666666667,0.6,0
15.0,1642.78,-0.968,-0.000589245060202827,5.130859375,28.06666666666667,0.06666666666666667,84.66666666666667,2.308,0.3333333333333333,1
15.0,1532.73,-0.01,-6.524306303132319e-06,6.8125,39.733333333333334,0.0,78.0,1.498,0.3333333333333333,0
15.0,1614.8,-0.01,-6.19271736437949e-06,7.0,17.413333333333334,0.0,58.666666666666664,2.495333333333333,0.3333333333333333,1
8.0,897.04,0.99,0.0011036297155087845,12.25,12.787500000000003,0.25,85.0,-0.5437500000000002,0.5,0
10.0,1041.17,-0.009,-8.64412151713937e-06,6.9375,0.5099999999999998,0.0,88.0,1.7579999999999996,0.3,0
20.0,1928.12,-0.01,-5.186399186772608e-06,6.75,16.75,0.0,98.0,0.5675000000000001,0.45,1
8.0,960.14,1.724,0.0017955714791592892,8.9482421875,-25.500000000000004,0.125,36.25,1.535,0.375,1
15.0,1603.74,-0.01,-6.2354246947759614e-06,6.8125,33.85333333333333,0.0,78.0,2.2006666666666663,0.26666666666666666,1
20.0,2046.3799999999999,2.988,0.0014601393680548091,11.2880859375,51.11999999999999,0.05,112.5,0.8554999999999999,0.5,0
15.0,1828.09,0.878,0.0004802826994294592,8.7607421875,44.199999999999996,0.0,78.0,4.219333333333333,0.4,0
15.0,1499.78,0.99,0.0006600968141994159,10.025390625,-12.673333333333334,0.0,103.33333333333331,-0.14000000000000012,0.4666666666666667,0
15.0,1693.8899999999999,1.99,0.0011748106429579253,12.1005859375,22.40666666666667,0.0,32.666666666666664,3.5420000000000003,0.2,0
15.0,1398.61,1.99,0.0014228412495263154,13.55078125,12.37333333333333,0.0,104.0,0.11199999999999997,0.4666666666666667,1
17.0,1885.1399999999999,-1.967,-0.0010434238305908315,4.3056640625,35.5764705882353,0.0,125.88235294117646,1.5541176470588236,0.35294117647058826,0
8.0,952.1,1.877,0.0019714315723138327,10.75390625,42.68750000000001,0.125,0.0,2.1999999999999997,0.125,1
15.0,1454.55,-2.01,-0.0013818706816541198,3.7099609375,4.033333333333331,0.0,97.33333333333333,1.7540000000000002,0.3333333333333333,0
15.0,1460.67,0.989,0.0006770865424770824,10.025390625,61.88,0.0,91.33333333333333,0.6466666666666668,0.4,1
24.0,2274.7599999999998,2.989,0.0013139847720199055,13.55859375,41.237500000000004,0.0,150.41666666666669,-0.9341666666666669,0.5833333333333334,0
20.0,2040.34,3.031,0.001485536724271445,13.70703125,44.45,0.0,78.0,1.4279999999999997,0.3,0
13.0,1384.58,-2.009,-0.0014509815250834189,3.84912109375,59.892307692307696,0.0,157.69230769230768,0.019999999999999848,0.5384615384615384,1
15.0,1700.86,-0.01,-5.8793786672624445e-06,6.9375,82.88666666666667,0.0,84.66666666666667,3.2659999999999996,0.26666666666666666,1
15.0,1449.49,-0.012,-8.278773913583398e-06,6.5,-7.6466666666666665,0.06666666666666667,71.33333333333333,1.3499999999999999,0.26666666666666666,1
15.0,1621.87,1.99,0.001226978734423844,13.55078125,30.233333333333327,0.13333333333333333,84.66666666666667,0.53,0.4,1
15.0,1463.73,0.99,0.0006763542456600602,12.25,137.73333333333332,0.0,84.66666666666666,-0.4166666666666667,0.4,1
15.0,1496.55,-0.012,-8.01844241756039e-06,6.5,-6.126666666666665,0.06666666666666667,58.666666666666664,1.6946666666666665,0.2,1
16.0,1609.66,0.99,0.0006150367158281873,12.25,-20.056250000000002,0.125,30.625,1.3668749999999998,0.1875,1
15.0,1854.08,0.99,0.0005339575422851226,10.58203125,7.54,0.2,78.0,2.8553333333333333,0.4,0
13.0,1388.57,-1.012,-0.0007288073341639241,4.17236328125,0.7538461538461542,0.07692307692307693,120.0,0.573076923076923,0.38461538461538464,1
